ID,NicheRecon_tip,Bioregion_singleFossil,Bioregion_comprehensive,Stage_mean,Age_mean,Age_max,Age_min,Latitude,Longitude,paleoLong,paleoLat,age,layer,cellNumber,CMM,DryMon,MAP,MAT,WetDryMon,WetMon,WMM,WMMCMM,dup.fossil_time_cell
809,*Fagus_gussonii,,,Tortonian,8.4765,11.62,5.333,40.215842,22.275296,21.9694,39.9098,8,teydc1,2598744,2.53197288513184,8.62587547302246,450.106811523438,16.1670093536377,54.3168601989746,62.9427337646484,33.5397834777832,31.0078105926514,FALSE
817,*Fagus_gussonii,,,Tortonian,8.4765,11.62,5.333,39.833948,22.422474,22.1116,39.5269,8,teydc1,2616026,2.69393157958984,8.24146842956543,444.487396240234,16.2117576599121,54.6919212341309,62.9333877563477,33.3830490112305,30.6891193389893,FALSE
527,*Fagus_gussonii,,,Tortonian,8.5,9,8,65.539772,-21.476564,-19.2428,65.229,8,teydc1,1284970,-9.50108337402344,32.1753387451172,818.401916503906,0.333159327507019,84.5143661499023,116.689712524414,9.13680648803711,18.6378898620605,FALSE
1137,*Fagus_kitamiensis,EA,EA,Rupelian,31,34,28,43.820848,143.857766,141.0726,45.6099,31,teydg1,2302093,-16.6605726390984,40.542233209789,1176.65581496938,8.60584985886674,127.361202920192,167.903433495443,31.9599609075423,48.6205335894019,FALSE
437,*Fagus_langevinii,NA,NA,Ypresian,50,50,50,50.79696667,-121.1428,-104.9442,55.3229,50,teydk1,1798021,-5.16716527938843,53.4792137145996,1986.64514160156,8.0477294921875,210.643981933594,264.123199462891,24.2444076538086,29.4115734100342,FALSE
438,*Fagus_langevinii,,,Ypresian,50,50,50,48.644019,-118.753298,-103.0022,53.9944,50,teydk1,1867164,-4.84616708755493,58.885669708252,1691.10925292969,9.00167751312256,156.931503295898,215.817184448242,25.7660579681396,30.6122245788574,FALSE
439,*Fagus_langevinii,,,Ypresian,50,50,50,49.424238,-120.248079,-104.4239,53.8659,50,teydk1,1871467,-4.02552318572998,60.8615798950195,2125.51342773438,9.16173458099365,225.991958618164,286.853546142578,25.4880352020264,29.513557434082,FALSE
638,*Fagus_napanensis,EA,EA,Priabonian,37.5,38,37,42.65833333,130.7833333,125.669,44.231,38,teydh1,2375349,-10.2213850021362,30.4711666107178,1238.62158203125,15.4517755508423,140.536834716797,171.007995605469,37.6408500671387,47.8622360229492,FALSE
2399,*Fagus_napanensis,,,Priabonian,35.95,38,33.9,43.2,131.5,127.3489,45.2809,36,teydh1,2319209,-12.8108367919922,33.1258506774902,1272.65637207031,14.5398263931274,146.960861206055,180.086700439453,38.323616027832,51.1344528198242,FALSE
1131,*Fagus_napanensis,,,Priabonian,36,38,34,57.648544,157.742564,160.5415,60.1808,36,teydh1,1546327,-16.5877361297607,68.3633880615234,1205.384765625,2.77107715606689,100.343864440918,168.707244873047,23.0391216278076,39.6268577575684,FALSE
90,*Fagus_pacifica,NA,NA,Rupelian,32.9,33.6,32.2,44.435586,-118.940429,-107.5844,44.3229,33,teydg1,2368229,0.257979303598404,14.2674951553345,973.305725097656,13.0212106704712,131.185089111328,145.452590942383,30.3043384552002,30.0463600158691,FALSE
509,*Fagus_pacifica,,,Langhian,15.5,16,15,50.94111111,-120.8138889,-117.3679,51.8158,16,teydd1,1979312,-10.1899852752686,52.7597694396973,1345.41528320312,2.83569931983948,130.807434082031,183.567199707031,17.438304901123,27.6282901763916,FALSE
2010,*Fagus_saxonica,EU,EU,Chattian,25.565,28.1,23.03,51.3,12.45,9.5677,51.1431,26,teydf1,2015395,-1.40773642063141,8.04823017120361,708.7919921875,13.1974277496338,79.5852279663086,87.6334533691406,36.5346870422363,37.9424209594727,FALSE
1835,*Fagus_saxonica,,,Chattian,24.675,24.79,24.56,50.62,7.88,5.2065,50.4331,25,teydf1,2049903,-0.327609777450562,9.82148933410645,983.315002441406,13.018461227417,112.221923828125,122.043418884277,35.7565040588379,36.0841102600098,FALSE
1761,*Fagus_saxonica,,,Chattian,25.565,28.1,23.03,51.53,12.23,9.3372,51.3688,26,teydf1,2002433,-1.49689567089081,8.04368114471436,721.456481933594,13.1322221755981,81.598876953125,89.6425552368164,36.4635925292969,37.9604835510254,FALSE
1774,*Fagus_saxonica,,,Chattian,25.565,28.1,23.03,51.2,12.5,9.6224,51.0442,26,teydf1,2019716,-1.38380753993988,8.05026149749756,704.555603027344,13.2195997238159,78.9224319458008,86.9726943969727,36.5614433288574,37.9452476501465,FALSE
1787,*Fagus_saxonica,,,Chattian,25.565,28.1,23.03,51.25,12.45,9.5701,51.0932,26,teydf1,2015395,-1.40773642063141,8.04823017120361,708.7919921875,13.1974277496338,79.5852279663086,87.6334533691406,36.5346870422363,37.9424209594727,TRUE
1791,*Fagus_saxonica,,,Chattian,25.565,28.1,23.03,51.25,12.45,9.5701,51.0932,26,teydf1,2015395,-1.40773642063141,8.04823017120361,708.7919921875,13.1974277496338,79.5852279663086,87.6334533691406,36.5346870422363,37.9424209594727,TRUE
1837,*Fagus_saxonica,,,Chattian,25.565,28.1,23.03,51.24,12.46,9.5806,51.0834,26,teydf1,2015395,-1.40773642063141,8.04823017120361,708.7919921875,13.1974277496338,79.5852279663086,87.6334533691406,36.5346870422363,37.9424209594727,TRUE
1838,*Fagus_saxonica,,,Chattian,25.565,28.1,23.03,51.18,12.48,9.6034,51.0238,26,teydf1,2019716,-1.38380753993988,8.05026149749756,704.555603027344,13.2195997238159,78.9224319458008,86.9726943969727,36.5614433288574,37.9452476501465,TRUE
1851,*Fagus_saxonica,,,Chattian,25.565,28.1,23.03,51.27,14.62,11.7317,51.1551,26,teydf1,2015421,-2.03758192062378,8.41157627105713,707.366516113281,13.0604114532471,79.1127243041992,87.524299621582,36.5706024169922,38.6081848144531,FALSE
1957,*Fagus_saxonica,,,Chattian,25.565,28.1,23.03,49.69,13.98,11.169,49.5635,26,teydf1,2097495,-0.565272390842438,7.87230634689331,649.442077636719,13.9743461608887,73.1182708740234,80.9905853271484,37.2933120727539,37.858585357666,FALSE
1964,*Fagus_saxonica,,,Chattian,25.565,28.1,23.03,50.75,7.26,4.4295,50.4941,26,teydf1,2049894,-0.240937322378159,10.4382553100586,1082.41394042969,12.8973617553711,124.518295288086,134.956558227539,35.5124015808105,35.7533378601074,FALSE
1993,*Fagus_saxonica,,,Chattian,25.565,28.1,23.03,51.2,12.5,9.6224,51.0442,26,teydf1,2019716,-1.38380753993988,8.05026149749756,704.555603027344,13.2195997238159,78.9224319458008,86.9726943969727,36.5614433288574,37.9452476501465,TRUE
151,*Lithocarpus_cf._corneus,SEA,SEA,Rupelian,31,33.9,28.1,21.04520278,107.0322861,106.8286,21.2225,31,teydg1,3567442,16.6626625061035,10.0075550079346,1523.42834472656,28.1178569793701,298.586700439453,308.594268798828,38.4149284362793,21.7522640228271,FALSE
40,*Lithocarpus_changchangensis,SEA,SEA,Lutetian,43,48,38,19.63416667,110.4511111,109.6017,20.3201,43,teydj1,3614996,22.2940998077393,11.0798835754395,1827.03723144531,28.7366580963135,453.551055908203,464.630920410156,33.178337097168,10.884238243103,FALSE
622,*Lithocarpus_matsumotoi,EA,EA,Priabonian,35.95,38,33.9,44.091395,131.978217,127.7977,46.1844,36,teydh1,2271694,-13.7419719696045,31.6228008270264,1178.51879882812,14.0205249786377,134.530944824219,166.153747558594,38.4653358459473,52.2073097229004,FALSE
440,*Lithocarpus_sp._Colorado,NA,NA,Lutetian,44.95,56,33.9,40.275869,-108.354226,-96.4007,43.3555,45,teydj1,2415884,3.80658340454102,8.13213157653809,350.945159912109,19.166862487793,50.5649681091309,58.6971015930176,39.3002510070801,35.4936676025391,FALSE
483,*Lithocarpus_timensis,EU,EU,Priabonian,35.95,38,33.9,51.744199,36.190748,31.3788,51.2171,36,teydh1,2011337,-2.04366016387939,10.5623893737793,664.132751464844,17.6156711578369,101.793922424316,112.356315612793,42.9265937805176,44.9702529907227,FALSE
892,*Notholithocarpus_weidei,NA,NA,Rupelian,28.465,33.9,23.03,43.595709,-111.692769,-104.5831,44.4349,28,teydg1,2359626,-0.393617689609528,19.8030548095703,748.824645996094,13.6281423568726,74.0939178466797,93.89697265625,33.0220336914062,33.4156532287598,FALSE
101,*Protofagacea_allonensis,NA,NA,Santonian,84.275,84.95,83.6,32.62972222,-83.98611111,-53.4128,32.5307,84,teydr1,2978000,13.2910757064819,60.2772750854492,1176.55297851562,23.5857639312744,81.5419692993164,141.819244384766,34.3128662109375,21.0217914581299,FALSE
377,*Quercus_abchasica,EU,EU,Tortonian,8.4765,11.62,5.333,41.735848,23.917748,23.6217,41.4188,8,teydc1,2516684,0.811249017715454,11.1947898864746,564.120849609375,14.4738731384277,63.7979965209961,74.9927825927734,32.2657737731934,31.4545230865479,FALSE
695,*Quercus_aff._acrodonta,EU,EU,Zanclean,5.332,5.332,5.332,42.864319,22.790981,22.6182,42.6706,5,teydb1,2451872,2.39133310317993,33.4258728027344,952.887817382812,12.2531909942627,74.855712890625,108.281585693359,26.7499217987061,24.358585357666,FALSE
447,*Quercus_aimeeana,EU,EU,Priabonian,35.85,37.8,33.9,54.810953,20.23713,15.4702,53.7788,36,teydh1,1877226,-0.539294242858887,9.59469413757324,733.480285644531,17.0876388549805,98.4503860473633,108.045082092285,41.8006706237793,42.3399658203125,FALSE
2704,*Quercus_alexeevii,CEA,CEA,Rupelian,31,33.9,28.1,50.28,57.17,53.5009,50.9428,31,teydg1,2024563,-7.87027835845947,12.6443357467651,384.017242431641,13.7962007522583,45.2470474243164,57.8913803100586,40.9806900024414,48.8509712219238,FALSE
2652,*Quercus_alexeevii,,,Chattian,25.565,28.1,23.03,47.47442,84.880516,82.8475,48.4859,26,teydf1,2154515,-13.7708225250244,9.37962913513184,505.166381835938,7.90899324417114,62.7516326904297,72.1312637329102,37.2777404785156,51.0485649108887,FALSE
2706,*Quercus_alexeevii,,,Rupelian,31,33.9,28.1,49.453458,79.770874,76.5719,50.5988,31,teydg1,2042119,-13.1879377365112,3.92141652107239,273.715270996094,10.4428949356079,36.0794219970703,40.0008392333984,40.8773193359375,54.065258026123,FALSE
448,*Quercus_brachyandra,EU,EU,Priabonian,35.85,37.8,33.9,54.810953,20.23713,15.4702,53.7788,36,teydh1,1877226,-0.539294242858887,9.59469413757324,733.480285644531,17.0876388549805,98.4503860473633,108.045082092285,41.8006706237793,42.3399658203125,FALSE
711,*Quercus_cardanii,EU,EU,Zanclean,5.332,5.332,5.332,42.158425,23.03764,22.8587,41.9637,5,teydb1,2490755,2.76076173782349,29.6226902008057,902.325134277344,12.7040910720825,73.5741729736328,103.196868896484,27.1253051757812,24.3645401000977,FALSE
708,*Quercus_cardanii,,,Zanclean,5.332,5.332,5.332,42.864319,22.790981,22.6182,42.6706,5,teydb1,2451872,2.39133310317993,33.4258728027344,952.887817382812,12.2531909942627,74.855712890625,108.281585693359,26.7499217987061,24.358585357666,FALSE
677,*Quercus_cardanii,,,Serravallian,12.809,23.03,2.588,42.67455,24.833081,24.2856,42.0534,13,teydd1,2486452,0.88908863067627,14.2306480407715,419.713745117188,14.4595975875854,39.0268096923828,53.2574577331543,31.9764728546143,31.0873832702637,FALSE
2650,*Quercus_cerverensis,EU,EU,Rupelian,31,33.9,28.1,41.711224,2.159206,-0.8442,41.0065,31,teydg1,2537990,6.47515964508057,12.9933280944824,897.27294921875,17.2410793304443,114.11791229248,127.11124420166,35.7644500732422,29.2892913818359,FALSE
373,*Quercus_cf._pliovariabilis,EU,EU,Tortonian,8.4765,11.62,5.333,41.735848,23.917748,23.6217,41.4188,8,teydc1,2516684,0.811249017715454,11.1947898864746,564.120849609375,14.4738731384277,63.7979965209961,74.9927825927734,32.2657737731934,31.4545230865479,FALSE
2400,*Quercus_cf._praemongolica,EA,EA,Priabonian,35.95,38,33.9,43.2,131.5,127.3489,45.2809,36,teydh1,2319209,-12.8108367919922,33.1258506774902,1272.65637207031,14.5398263931274,146.960861206055,180.086700439453,38.323616027832,51.1344528198242,FALSE
145,*Quercus_cf._presenescens,EA,EA,Priabonian,34.6,35.4,33.8,29.7527,98.4327,92.092,23.8212,35,teydh1,3433346,17.2563610076904,0.376463502645493,409.389099121094,32.6262016296387,89.9626541137695,90.3391189575195,46.5892486572266,29.3328876495361,FALSE
45,*Quercus_changchangensis,SEA,SEA,Lutetian,43,48,38,19.63416667,110.4511111,109.6017,20.3201,43,teydj1,3614996,22.2940998077393,11.0798835754395,1827.03723144531,28.7366580963135,453.551055908203,464.630920410156,33.178337097168,10.884238243103,FALSE
1698,*Quercus_drymeja,,,Tortonian,10,10,10,44.521619,20.73155,20.4247,44.1521,10,teydc1,2378406,-0.0180506985634565,17.473819732666,632.369079589844,14.3317403793335,62.4648933410645,79.9387130737305,32.8640289306641,32.882080078125,FALSE
1702,*Quercus_drymeja,,,Tortonian,10.8,10.8,10.8,48.15,21.2,20.9078,47.707,11,teydc1,2192651,-3.16467356681824,18.6425628662109,608.196716308594,12.4070463180542,54.4049186706543,73.0474853515625,31.4419689178467,34.6066436767578,FALSE
2747,*Quercus_drymeja,,,Aquitanian,22.035,28.1,15.97,50.93,14.62,12.3927,51.0078,22,teyde1,2019749,-4.86868333816528,21.9283237457275,815.331665039062,9.79198741912842,70.9629135131836,92.891227722168,29.9750576019287,34.8437423706055,FALSE
378,*Quercus_drymeja,,,Tortonian,8.4765,11.62,5.333,41.735848,23.917748,23.6217,41.4188,8,teydc1,2516684,0.811249017715454,11.1947898864746,564.120849609375,14.4738731384277,63.7979965209961,74.9927825927734,32.2657737731934,31.4545230865479,FALSE
2705,*Quercus_drymeja,CEA,EU|CEA|WEA,Rupelian,31,33.9,28.1,50.28,57.17,53.5009,50.9428,31,teydg1,2024563,-7.87027835845947,12.6443357467651,384.017242431641,13.7962007522583,45.2470474243164,57.8913803100586,40.9806900024414,48.8509712219238,FALSE
2707,*Quercus_drymeja,,,Rupelian,31,33.9,28.1,49.453458,79.770874,76.5719,50.5988,31,teydg1,2042119,-13.1879377365112,3.92141652107239,273.715270996094,10.4428949356079,36.0794219970703,40.0008392333984,40.8773193359375,54.065258026123,FALSE
857,*Quercus_drymeja,,,Zanclean,3.9605,5.333,2.588,38.516547,23.075578,22.9116,38.3606,4,teydb1,2676515,12.6430206298828,6.57129573822021,456.916107177734,19.7129020690918,67.750358581543,74.3216552734375,30.0519332885742,17.4089126586914,FALSE
696,*Quercus_drymeja,,,Zanclean,5.332,5.332,5.332,42.864319,22.790981,22.6182,42.6706,5,teydb1,2451872,2.39133310317993,33.4258728027344,952.887817382812,12.2531909942627,74.855712890625,108.281585693359,26.7499217987061,24.358585357666,FALSE
827,*Quercus_drymeja,,,Messinian,6.2895,7.246,5.333,37.622066,21.50261,21.2542,37.3963,6,teydb1,2728336,10.3674378395081,11.5256907145182,592.125410291884,18.4853356679281,76.6466439565023,88.1723386976454,30.2568851576911,19.8894485897488,FALSE
802,*Quercus_drymeja,,,Messinian,6.5,7,6,40.875474,22.017734,21.7951,40.647,6,teydb1,2559862,5.34188842773438,22.968132019043,839.077514648438,15.4194078445435,85.197265625,108.165405273438,29.8389339447021,24.4970455169678,FALSE
811,*Quercus_drymeja,,,Tortonian,8.4765,11.62,5.333,40.215842,22.275296,21.9694,39.9098,8,teydc1,2598744,2.53197288513184,8.62587547302246,450.106811523438,16.1670093536377,54.3168601989746,62.9427337646484,33.5397834777832,31.0078105926514,FALSE
2667,*Quercus_drymeja,,,Tortonian,8.4765,11.62,5.333,42.364,1.822444444,1.1053,42.5548,8,teydc1,2460254,3.95872783660889,45.7610244750977,899.587280273438,12.7272033691406,61.8033905029297,107.564414978027,25.7033882141113,21.7446613311768,FALSE
796,*Quercus_drymeja,,,Burdigalian,18.205,20.44,15.97,38.642913,24.064433,23.1117,37.6747,18,teyde1,2711078,3.0678150615476,9.03827739273679,365.231513071034,17.0067510436578,41.3902409387596,50.4285189586031,34.7864027043318,31.7185874145309,FALSE
411,*Quercus_drymeja,,,Burdigalian,19.625,20.54,18.71,39.048318,27.597786,28.2081,39.2977,20,teyde1,2629059,2.24393200874329,5.4267954826355,277.81982421875,17.0227699279785,34.5603332519531,39.9871292114258,34.871395111084,32.6274642944336,FALSE
792,*Quercus_drymeja,,,Burdigalian,18.205,20.44,15.97,38.426148,23.972447,23.0155,37.4594,18,teyde1,2724037,11.0624411446708,4.79429149627686,269.745012555804,19.0567212785993,40.4780736650739,45.2723661150251,29.9697954995292,18.9073538099016,FALSE
1768,*Quercus_drymeja,,,Chattian,25.565,28.1,23.03,42.37,23.02,21.2574,40.172,26,teydf1,2581456,3.29331564903259,7.99433708190918,393.649810791016,19.3331871032715,58.4853897094727,66.4797286987305,40.4877319335938,37.1944198608398,FALSE
1770,*Quercus_drymeja,,,Chattian,25.565,28.1,23.03,42.37,23.02,21.2574,40.172,26,teydf1,2581456,3.29331564903259,7.99433708190918,393.649810791016,19.3331871032715,58.4853897094727,66.4797286987305,40.4877319335938,37.1944198608398,TRUE
1877,*Quercus_drymeja,,,Chattian,25.565,28.1,23.03,47.7,11.8,10.717,45.8115,26,teydf1,2291889,0.841971218585968,17.0539703369141,890.8740234375,14.2419157028198,113.544654846191,130.5986328125,36.3101959228516,35.4682273864746,FALSE
1804,*Quercus_drymeja,,,Rupelian,31,33.9,28.1,41.87,23.18,20.7397,38.6766,31,teydg1,2659209,6.74887561798096,3.17018413543701,319.949035644531,23.3659801483154,53.3706283569336,56.5408134460449,45.1035270690918,38.3546524047852,FALSE
360,*Quercus_drymeja,,,Serravallian,13.795,15.97,11.62,37.175487,27.985898,27.8646,37.1745,14,teydd1,2737055,7.36660575866699,10.0836639404297,377.881439208984,16.8563938140869,58.2624206542969,68.3460845947266,28.7437019348145,21.3770961761475,FALSE
361,*Quercus_drymeja,,,Serravallian,13.795,15.97,11.62,37.285822,28.252659,28.143,37.2648,14,teydd1,2732738,6.5628867149353,10.3341541290283,388.982788085938,16.5220508575439,59.3824157714844,69.7165679931641,28.9537944793701,22.3909091949463,FALSE
2320,*Quercus_gracilis,EA,EA,Rupelian,31,33.9,28.1,42.45,130.4,126.636,43.4403,31,teydg1,2414240,-13.3947591781616,26.0268802642822,1346.68762207031,13.4742670059204,175.210983276367,201.237869262695,36.4718132019043,49.8665733337402,FALSE
332,*Quercus_gracilis,,,Rupelian,31,33.9,28.1,42.75,130.6666667,126.9018,43.7427,31,teydg1,2401283,-13.7591609954834,26.5264472961426,1357.51574707031,13.2778339385986,174.516693115234,201.04313659668,36.4424171447754,50.2015762329102,FALSE
2711,*Quercus_koraika,EA,EA,Burdigalian,19.5,23.03,15.97,36.440997,139.016952,136.4164,40.6107,20,teyde1,2561237,-10.8340263366699,58.0889015197754,1788.775390625,7.50421905517578,210.272018432617,268.360931396484,24.7505474090576,35.5845718383789,FALSE
2712,*Quercus_koraika,,,Serravallian,13.795,15.97,11.62,42.253539,129.881545,127.6838,42.0887,14,teydd1,2483373,-22.0072135925293,20.0304355621338,1120.76293945312,3.75241017341614,152.365112304688,172.395538330078,25.9815349578857,47.9887466430664,FALSE
501,*Quercus_sp._US188_5894,NA,NA,Lutetian,45,45,45,79.94166667,-89.13333333,-45.2786,79.2291,45,teydj1,558897,-32.3190383911133,17.2063255310059,484.460540771484,-5.48848342895508,59.8415031433105,77.0478286743164,19.4166870117188,51.735725402832,FALSE
188,*Quercus_lanpingensis,EA,EA,Piacenzian,3.094,3.6,2.588,26.46666667,99.43333333,98.7456,25.3357,3,teydb1,3351345,5.45683908462524,33.1306076049805,1913.08056640625,14.5859794616699,314.382843017578,347.513427734375,19.7025260925293,14.2456865310669,FALSE
1599,*Quercus_lanpingensis,,,Piacenzian,3.094,3.6,2.588,26.491547,99.456344,98.7689,25.3602,3,teydb1,3351346,5.48564147949219,33.0142250061035,1891.22668457031,14.5795745849609,310.331420898438,343.345642089844,19.7056255340576,14.2199850082397,FALSE
1226,*Quercus_lanpingensis,,,Zanclean,3.9605,5.333,2.588,25.462638,99.547782,99.2875,24.9262,4,teydb1,3372952,6.41602563858032,33.4688034057617,1794.07702636719,15.308536529541,298.009582519531,331.478393554688,20.3114566802979,13.8954305648804,FALSE
1346,*Quercus_lanpingensis,,,Zanclean,3.9605,5.333,2.588,25.459506,99.544333,99.2841,24.923,4,teydb1,3372952,6.41602563858032,33.4688034057617,1794.07702636719,15.308536529541,298.009582519531,331.478393554688,20.3114566802979,13.8954305648804,TRUE
380,*Quercus_lyellii,EU,EU,Tortonian,8.4765,11.62,5.333,41.735848,23.917748,23.6217,41.4188,8,teydc1,2516684,0.811249017715454,11.1947898864746,564.120849609375,14.4738731384277,63.7979965209961,74.9927825927734,32.2657737731934,31.4545230865479,FALSE
1795,*Quercus_lyellii,,,Chattian,25.565,28.1,23.03,42.33,23.55,21.7678,40.1191,26,teydf1,2585782,3.38092136383057,5.78584861755371,306.752899169922,19.9693489074707,46.055835723877,51.841682434082,41.3531951904297,37.9722709655762,FALSE
2006,*Quercus_lyellii,,,Chattian,25.565,28.1,23.03,41.7,26.02,24.1286,39.4317,26,teydf1,2620370,3.10594439506531,4.12884902954102,355.415008544922,19.3518447875977,55.034782409668,59.163631439209,40.635181427002,37.5292358398438,FALSE
1824,*Quercus_lyellii,,,Rupelian,31,33.9,28.1,41.87,23.58,21.1209,38.6643,31,teydg1,2663534,6.84860324859619,2.81826877593994,282.952667236328,23.8294792175293,47.9512596130371,50.7695274353027,45.6655387878418,38.8169364929199,FALSE
1883,*Quercus_lyellii,,,Rupelian,31,33.9,28.1,41.88,24.68,22.1694,38.6412,31,teydg1,2663547,7.08634090423584,1.87220537662506,214.147811889648,24.7742080688477,38.1184997558594,39.9907073974609,46.8505554199219,39.7642135620117,FALSE
684,*Quercus_lyellii,,,Serravallian,12.809,23.03,2.588,42.67455,24.833081,24.2856,42.0534,13,teydd1,2486452,0.88908863067627,14.2306480407715,419.713745117188,14.4595975875854,39.0268096923828,53.2574577331543,31.9764728546143,31.0873832702637,FALSE
1806,*Quercus_mediterranea,EU,EU|WEA,Rupelian,31,33.9,28.1,41.87,23.18,20.7397,38.6766,31,teydg1,2659209,6.74887561798096,3.17018413543701,319.949035644531,23.3659801483154,53.3706283569336,56.5408134460449,45.1035270690918,38.3546524047852,FALSE
1952,*Quercus_mediterranea,,,Rupelian,31,33.9,28.1,41.53,24.78,22.247,38.2885,31,teydg1,2680827,7.01603174209595,2.09156060218811,197.824188232422,24.9836025238037,35.1681213378906,37.2596817016602,47.0921249389648,40.0760917663574,FALSE
1704,*Quercus_mediterranea,,,Tortonian,10.8,10.8,10.8,48.15,21.2,20.9078,47.707,11,teydc1,2192651,-3.16467356681824,18.6425628662109,608.196716308594,12.4070463180542,54.4049186706543,73.0474853515625,31.4419689178467,34.6066436767578,FALSE
371,*Quercus_mediterranea,,,Tortonian,8.4765,11.62,5.333,41.735848,23.917748,23.6217,41.4188,8,teydc1,2516684,0.811249017715454,11.1947898864746,564.120849609375,14.4738731384277,63.7979965209961,74.9927825927734,32.2657737731934,31.4545230865479,FALSE
685,*Quercus_mediterranea,,,Serravallian,12.809,23.03,2.588,42.67455,24.833081,24.2856,42.0534,13,teydd1,2486452,0.88908863067627,14.2306480407715,419.713745117188,14.4595975875854,39.0268096923828,53.2574577331543,31.9764728546143,31.0873832702637,FALSE
76,*Quercus_mediterranea,,,Langhian,14.1815,23.03,5.333,36.368989,25.449229,24.7112,35.669,14,teydd1,2814777,5.89907903927776,9.02583829782018,292.148431919303,18.330772303818,34.3981147765025,43.4239539693616,32.9044021683163,27.0053231539845,FALSE
704,*Quercus_mediterranea,,,Zanclean,5.332,5.332,5.332,42.864319,22.790981,22.6182,42.6706,5,teydb1,2451872,2.39133310317993,33.4258728027344,952.887817382812,12.2531909942627,74.855712890625,108.281585693359,26.7499217987061,24.358585357666,FALSE
822,*Quercus_mediterranea,,,Messinian,6.2895,7.246,5.333,39.76299,19.782462,19.5575,39.546,6,teydb1,2615995,10.5954895019531,15.2653408050537,706.457702636719,18.1996040344238,88.9738006591797,104.239135742188,29.6661682128906,19.0706787109375,FALSE
829,*Quercus_mediterranea,,,Messinian,6.2895,7.246,5.333,37.622066,21.50261,21.2542,37.3963,6,teydb1,2728336,10.3674378395081,11.5256907145182,592.125410291884,18.4853356679281,76.6466439565023,88.1723386976454,30.2568851576911,19.8894485897488,FALSE
805,*Quercus_mediterranea,,,Messinian,6.5,7,6,40.875474,22.017734,21.7951,40.647,6,teydb1,2559862,5.34188842773438,22.968132019043,839.077514648438,15.4194078445435,85.197265625,108.165405273438,29.8389339447021,24.4970455169678,FALSE
845,*Quercus_mediterranea,,,Tortonian,7.86125,9.433,6.2895,35.356844,24.22541,23.8598,35.038,8,teydc1,2849327,7.07748069639878,5.72209048708687,322.23164831866,19.4218142303745,48.7635523000177,54.4856416224981,33.9751648575955,26.8976842840807,FALSE
838,*Quercus_mediterranea,,,Tortonian,8.15,8.6,7.7,35.115326,25.724789,25.3509,34.7868,8,teydc1,2862305,7.0088793483239,4.38962087452251,290.464547061371,19.6145362057103,47.074978227581,51.4645979792437,34.2711716006986,27.2622924407438,FALSE
812,*Quercus_mediterranea,,,Tortonian,8.4765,11.62,5.333,40.215842,22.275296,21.9694,39.9098,8,teydc1,2598744,2.53197288513184,8.62587547302246,450.106811523438,16.1670093536377,54.3168601989746,62.9427337646484,33.5397834777832,31.0078105926514,FALSE
823,*Quercus_mediterranea,,,Tortonian,8.4765,11.62,5.333,40.854523,23.875861,23.5698,40.5378,8,teydc1,2564203,1.30772483348846,9.79993152618408,535.628540039062,15.0396251678467,64.8128128051758,74.6127395629883,32.7690353393555,31.461311340332,FALSE
2669,*Quercus_mediterranea,,,Tortonian,8.4765,11.62,5.333,42.3725,1.777222222,1.0599,42.563,8,teydc1,2460253,3.72754430770874,47.0050239562988,911.83837890625,12.5471696853638,61.2515563964844,108.256576538086,25.573169708252,21.8456249237061,FALSE
836,*Quercus_mediterranea,,,Tortonian,10.533,13.82,7.246,38.313896,26.12953,25.3113,38.6901,11,teydc1,2659264,4.76269129514694,4.54947789775001,503.988409084744,16.9927196396722,89.2187232971191,93.7681964026557,32.6903449800279,27.9276537471347,FALSE
793,*Quercus_mediterranea,,,Burdigalian,18.205,20.44,15.97,38.426148,23.972447,23.0155,37.4594,18,teyde1,2724037,11.0624411446708,4.79429149627686,269.745012555804,19.0567212785993,40.4780736650739,45.2723661150251,29.9697954995292,18.9073538099016,FALSE
797,*Quercus_mediterranea,,,Burdigalian,18.205,20.44,15.97,38.642913,24.064433,23.1117,37.6747,18,teyde1,2711078,3.0678150615476,9.03827739273679,365.231513071034,17.0067510436578,41.3902409387596,50.4285189586031,34.7864027043318,31.7185874145309,FALSE
412,*Quercus_mediterranea,,,Burdigalian,19.625,20.54,18.71,39.048318,27.597786,28.2081,39.2977,20,teyde1,2629059,2.24393200874329,5.4267954826355,277.81982421875,17.0227699279785,34.5603332519531,39.9871292114258,34.871395111084,32.6274642944336,FALSE
843,*Quercus_mediterranea,,,Tortonian,11.06,11.62,10.5,35.02457,24.942904,24.405,34.548,11,teydc1,2875253,7.61189368864719,4.73347938777666,293.212979864519,19.9659678399026,47.3696128776908,52.1030911182613,34.3224860032932,26.7105924613282,FALSE
364,*Quercus_mediterranea,,,Serravallian,13.795,15.97,11.62,37.553622,27.364989,27.2901,37.5965,14,teydd1,2715448,7.71656656265259,10.5981454849243,391.032196044922,16.9716281890869,57.7361869812012,68.3343353271484,28.6549739837646,20.9384098052979,FALSE
365,*Quercus_mediterranea,,,Serravallian,13.795,15.97,11.62,37.175487,27.985898,27.8646,37.1745,14,teydd1,2737055,7.36660575866699,10.0836639404297,377.881439208984,16.8563938140869,58.2624206542969,68.3460845947266,28.7437019348145,21.3770961761475,FALSE
